,h,l,n,loyalty_sent,cor,cor_abs
2584,475,400,350,loyalty_sent,-0.5002,0.5002
2585,475,400,375,loyalty_sent,-0.4978,0.4978
2586,475,400,400,loyalty_sent,-0.4797,0.4797
2587,475,425,25,loyalty_sent,-0.0173,0.0173
2588,475,425,50,loyalty_sent,0.1802,0.1802
2589,475,425,75,loyalty_sent,0.442,0.442
2590,475,425,100,loyalty_sent,0.4905,0.4905
2591,475,425,125,loyalty_sent,0.5133,0.5133
2592,475,425,150,loyalty_sent,0.5045,0.5045
2593,475,425,175,loyalty_sent,-0.5,0.5
2594,475,425,200,loyalty_sent,0.505,0.505
2595,475,425,225,loyalty_sent,0.5101,0.5101
2596,475,425,250,loyalty_sent,0.5173,0.5173
2597,475,425,275,loyalty_sent,-0.5124,0.5124
2598,475,425,300,loyalty_sent,-0.5065,0.5065
2599,475,425,325,loyalty_sent,-0.5057,0.5057
2600,475,425,350,loyalty_sent,-0.5019,0.5019
2601,475,425,375,loyalty_sent,-0.5018,0.5018
2602,475,425,400,loyalty_sent,-0.5034,0.5034
2603,475,425,425,loyalty_sent,-0.4852,0.4852
2604,475,450,25,loyalty_sent,-0.0367,0.0367
2605,475,450,50,loyalty_sent,0.1689,0.1689
2606,475,450,75,loyalty_sent,0.4067,0.4067
2607,475,450,100,loyalty_sent,0.4806,0.4806
2608,475,450,125,loyalty_sent,0.5102,0.5102
2609,475,450,150,loyalty_sent,0.5027,0.5027
2610,475,450,175,loyalty_sent,0.494,0.494
2611,475,450,200,loyalty_sent,-0.4971,0.4971
2612,475,450,225,loyalty_sent,0.5081,0.5081
2613,475,450,250,loyalty_sent,0.5143,0.5143
2614,475,450,275,loyalty_sent,0.5086,0.5086
2615,475,450,300,loyalty_sent,-0.5108,0.5108
2616,475,450,325,loyalty_sent,-0.5059,0.5059
2617,475,450,350,loyalty_sent,-0.5032,0.5032
2618,475,450,375,loyalty_sent,0.5015,0.5015
2619,475,450,400,loyalty_sent,-0.5024,0.5024
2620,475,450,425,loyalty_sent,0.5035,0.5035
2621,475,450,450,loyalty_sent,-0.4893,0.4893
2622,475,475,25,loyalty_sent,-0.0769,0.0769
2623,475,475,50,loyalty_sent,0.1638,0.1638
2624,475,475,75,loyalty_sent,-0.3527,0.3527
2625,475,475,100,loyalty_sent,-0.4712,0.4712
2626,475,475,125,loyalty_sent,0.5059,0.5059
2627,475,475,150,loyalty_sent,0.5083,0.5083
2628,475,475,175,loyalty_sent,-0.4997,0.4997
2629,475,475,200,loyalty_sent,-0.5031,0.5031
2630,475,475,225,loyalty_sent,0.4991,0.4991
2631,475,475,250,loyalty_sent,0.5067,0.5067
2632,475,475,275,loyalty_sent,0.5073,0.5073
2633,475,475,300,loyalty_sent,-0.5069,0.5069
2634,475,475,325,loyalty_sent,-0.5012,0.5012
2635,475,475,350,loyalty_sent,-0.4978,0.4978
2636,475,475,375,loyalty_sent,-0.4973,0.4973
2637,475,475,400,loyalty_sent,-0.5006,0.5006
2638,475,475,425,loyalty_sent,-0.4983,0.4983
2639,475,475,450,loyalty_sent,-0.4992,0.4992
2640,475,475,475,loyalty_sent,-0.4798,0.4798
2641,475,500,25,loyalty_sent,-0.0495,0.0495
2642,475,500,50,loyalty_sent,0.1529,0.1529
2643,475,500,75,loyalty_sent,-0.325,0.325
2644,475,500,100,loyalty_sent,0.468,0.468
2645,475,500,125,loyalty_sent,0.501,0.501
2646,475,500,150,loyalty_sent,0.4954,0.4954
2647,475,500,175,loyalty_sent,0.5026,0.5026
2648,475,500,200,loyalty_sent,0.5001,0.5001
2649,475,500,225,loyalty_sent,0.4934,0.4934
2650,475,500,250,loyalty_sent,0.5017,0.5017
2651,475,500,275,loyalty_sent,0.5057,0.5057
2652,475,500,300,loyalty_sent,0.5042,0.5042
2653,475,500,325,loyalty_sent,-0.498,0.498
2654,475,500,350,loyalty_sent,-0.4952,0.4952
2655,475,500,375,loyalty_sent,-0.4947,0.4947
2656,475,500,400,loyalty_sent,-0.4935,0.4935
2657,475,500,425,loyalty_sent,-0.4946,0.4946
2658,475,500,450,loyalty_sent,0.4864,0.4864
2659,475,500,475,loyalty_sent,0.4917,0.4917
2660,500,25,25,loyalty_sent,-0.1745,0.1745
2661,500,50,25,loyalty_sent,-0.3866,0.3866
2662,500,50,50,loyalty_sent,-0.2669,0.2669
2663,500,75,25,loyalty_sent,0.3522,0.3522
2664,500,75,50,loyalty_sent,-0.3413,0.3413
2665,500,75,75,loyalty_sent,-0.2979,0.2979
2666,500,100,25,loyalty_sent,0.3288,0.3288
2667,500,100,50,loyalty_sent,-0.3994,0.3994
2668,500,100,75,loyalty_sent,-0.3386,0.3386
2669,500,100,100,loyalty_sent,-0.281,0.281
2670,500,125,25,loyalty_sent,0.3098,0.3098
2671,500,125,50,loyalty_sent,-0.4099,0.4099
2672,500,125,75,loyalty_sent,-0.411,0.411
2673,500,125,100,loyalty_sent,-0.3648,0.3648
2674,500,125,125,loyalty_sent,-0.3145,0.3145
2675,500,150,25,loyalty_sent,0.298,0.298
2676,500,150,50,loyalty_sent,-0.3781,0.3781
2677,500,150,75,loyalty_sent,-0.4201,0.4201
2678,500,150,100,loyalty_sent,-0.3775,0.3775
2679,500,150,125,loyalty_sent,-0.354,0.354
2680,500,150,150,loyalty_sent,-0.3079,0.3079
2681,500,175,25,loyalty_sent,-0.2073,0.2073
2682,500,175,50,loyalty_sent,-0.3816,0.3816
2683,500,175,75,loyalty_sent,-0.455,0.455
2684,500,175,100,loyalty_sent,-0.4206,0.4206
2685,500,175,125,loyalty_sent,-0.3954,0.3954
2686,500,175,150,loyalty_sent,-0.3734,0.3734
2687,500,175,175,loyalty_sent,-0.3287,0.3287
2688,500,200,25,loyalty_sent,0.3095,0.3095
2689,500,200,50,loyalty_sent,-0.3797,0.3797
2690,500,200,75,loyalty_sent,-0.4459,0.4459
2691,500,200,100,loyalty_sent,-0.4546,0.4546
2692,500,200,125,loyalty_sent,-0.4355,0.4355
2693,500,200,150,loyalty_sent,-0.4395,0.4395
2694,500,200,175,loyalty_sent,-0.4199,0.4199
2695,500,200,200,loyalty_sent,-0.3745,0.3745
2696,500,225,25,loyalty_sent,-0.3542,0.3542
2697,500,225,50,loyalty_sent,-0.394,0.394
2698,500,225,75,loyalty_sent,-0.4504,0.4504
2699,500,225,100,loyalty_sent,-0.4759,0.4759
2700,500,225,125,loyalty_sent,-0.4613,0.4613
2701,500,225,150,loyalty_sent,-0.4693,0.4693
2702,500,225,175,loyalty_sent,-0.4623,0.4623
2703,500,225,200,loyalty_sent,-0.4565,0.4565
2704,500,225,225,loyalty_sent,-0.3961,0.3961
2705,500,250,25,loyalty_sent,-0.3879,0.3879
2706,500,250,50,loyalty_sent,-0.3454,0.3454
2707,500,250,75,loyalty_sent,-0.4429,0.4429
2708,500,250,100,loyalty_sent,-0.4887,0.4887
2709,500,250,125,loyalty_sent,-0.4885,0.4885
2710,500,250,150,loyalty_sent,-0.4747,0.4747
2711,500,250,175,loyalty_sent,-0.484,0.484
2712,500,250,200,loyalty_sent,-0.4741,0.4741
2713,500,250,225,loyalty_sent,-0.4552,0.4552
2714,500,250,250,loyalty_sent,-0.3939,0.3939
2715,500,275,25,loyalty_sent,-0.3898,0.3898
2716,500,275,50,loyalty_sent,0.3273,0.3273
2717,500,275,75,loyalty_sent,-0.43,0.43
2718,500,275,100,loyalty_sent,-0.487,0.487
2719,500,275,125,loyalty_sent,-0.4979,0.4979
2720,500,275,150,loyalty_sent,0.4976,0.4976
2721,500,275,175,loyalty_sent,-0.4909,0.4909
2722,500,275,200,loyalty_sent,-0.4892,0.4892
2723,500,275,225,loyalty_sent,-0.4829,0.4829
2724,500,275,250,loyalty_sent,-0.4681,0.4681
2725,500,275,275,loyalty_sent,-0.4183,0.4183
2726,500,300,25,loyalty_sent,-0.3898,0.3898
2727,500,300,50,loyalty_sent,0.333,0.333
2728,500,300,75,loyalty_sent,-0.4445,0.4445
2729,500,300,100,loyalty_sent,-0.4919,0.4919
2730,500,300,125,loyalty_sent,-0.507,0.507
2731,500,300,150,loyalty_sent,-0.5039,0.5039
2732,500,300,175,loyalty_sent,-0.5003,0.5003
2733,500,300,200,loyalty_sent,-0.4973,0.4973
2734,500,300,225,loyalty_sent,-0.4891,0.4891
2735,500,300,250,loyalty_sent,-0.4772,0.4772
2736,500,300,275,loyalty_sent,-0.4698,0.4698
2737,500,300,300,loyalty_sent,-0.4382,0.4382
2738,500,325,25,loyalty_sent,-0.3807,0.3807
2739,500,325,50,loyalty_sent,0.3482,0.3482
2740,500,325,75,loyalty_sent,-0.446,0.446
2741,500,325,100,loyalty_sent,-0.4749,0.4749
2742,500,325,125,loyalty_sent,-0.4943,0.4943
2743,500,325,150,loyalty_sent,-0.4975,0.4975
2744,500,325,175,loyalty_sent,-0.4931,0.4931
2745,500,325,200,loyalty_sent,-0.4893,0.4893
2746,500,325,225,loyalty_sent,-0.4928,0.4928
2747,500,325,250,loyalty_sent,-0.4825,0.4825
2748,500,325,275,loyalty_sent,-0.4767,0.4767
2749,500,325,300,loyalty_sent,-0.4684,0.4684
2750,500,325,325,loyalty_sent,-0.4468,0.4468
2751,500,350,25,loyalty_sent,-0.364,0.364
2752,500,350,50,loyalty_sent,0.2364,0.2364
2753,500,350,75,loyalty_sent,-0.4644,0.4644
2754,500,350,100,loyalty_sent,0.4686,0.4686
2755,500,350,125,loyalty_sent,-0.503,0.503
2756,500,350,150,loyalty_sent,-0.4993,0.4993
2757,500,350,175,loyalty_sent,-0.4966,0.4966
2758,500,350,200,loyalty_sent,-0.497,0.497
2759,500,350,225,loyalty_sent,-0.5003,0.5003
2760,500,350,250,loyalty_sent,-0.4955,0.4955
2761,500,350,275,loyalty_sent,-0.4787,0.4787
2762,500,350,300,loyalty_sent,-0.4781,0.4781
2763,500,350,325,loyalty_sent,-0.4732,0.4732
2764,500,350,350,loyalty_sent,-0.4547,0.4547
2765,500,375,25,loyalty_sent,0.1375,0.1375
2766,500,375,50,loyalty_sent,0.2175,0.2175
2767,500,375,75,loyalty_sent,0.4448,0.4448
2768,500,375,100,loyalty_sent,-0.4867,0.4867
2769,500,375,125,loyalty_sent,-0.5045,0.5045
2770,500,375,150,loyalty_sent,-0.5051,0.5051
2771,500,375,175,loyalty_sent,-0.4954,0.4954
2772,500,375,200,loyalty_sent,-0.5005,0.5005
2773,500,375,225,loyalty_sent,-0.5028,0.5028
2774,500,375,250,loyalty_sent,-0.5063,0.5063
2775,500,375,275,loyalty_sent,-0.4949,0.4949
2776,500,375,300,loyalty_sent,-0.4856,0.4856
2777,500,375,325,loyalty_sent,-0.4819,0.4819
2778,500,375,350,loyalty_sent,-0.4812,0.4812
2779,500,375,375,loyalty_sent,-0.4699,0.4699
2780,500,400,25,loyalty_sent,-0.1016,0.1016
2781,500,400,50,loyalty_sent,0.2366,0.2366
2782,500,400,75,loyalty_sent,0.4328,0.4328
2783,500,400,100,loyalty_sent,-0.4807,0.4807
2784,500,400,125,loyalty_sent,-0.5049,0.5049
2785,500,400,150,loyalty_sent,-0.5115,0.5115
2786,500,400,175,loyalty_sent,-0.5054,0.5054
2787,500,400,200,loyalty_sent,0.5102,0.5102
2788,500,400,225,loyalty_sent,0.5158,0.5158
2789,500,400,250,loyalty_sent,0.5175,0.5175
2790,500,400,275,loyalty_sent,-0.5112,0.5112
2791,500,400,300,loyalty_sent,-0.5047,0.5047
2792,500,400,325,loyalty_sent,-0.4943,0.4943
2793,500,400,350,loyalty_sent,-0.4959,0.4959
2794,500,400,375,loyalty_sent,-0.4901,0.4901
2795,500,400,400,loyalty_sent,-0.466,0.466
2796,500,425,25,loyalty_sent,0.0985,0.0985
2797,500,425,50,loyalty_sent,0.1875,0.1875
2798,500,425,75,loyalty_sent,0.4077,0.4077
2799,500,425,100,loyalty_sent,0.4879,0.4879
2800,500,425,125,loyalty_sent,0.5142,0.5142
2801,500,425,150,loyalty_sent,0.5108,0.5108
2802,500,425,175,loyalty_sent,-0.503,0.503
2803,500,425,200,loyalty_sent,0.5067,0.5067
2804,500,425,225,loyalty_sent,0.5115,0.5115
2805,500,425,250,loyalty_sent,0.5163,0.5163
2806,500,425,275,loyalty_sent,0.5148,0.5148
2807,500,425,300,loyalty_sent,-0.5105,0.5105
2808,500,425,325,loyalty_sent,-0.5093,0.5093
2809,500,425,350,loyalty_sent,-0.5045,0.5045
2810,500,425,375,loyalty_sent,-0.5044,0.5044
2811,500,425,400,loyalty_sent,-0.5031,0.5031
2812,500,425,425,loyalty_sent,-0.4793,0.4793
2813,500,450,25,loyalty_sent,0.0455,0.0455
2814,500,450,50,loyalty_sent,0.1299,0.1299
2815,500,450,75,loyalty_sent,-0.3343,0.3343
2816,500,450,100,loyalty_sent,0.4821,0.4821
2817,500,450,125,loyalty_sent,0.5077,0.5077
2818,500,450,150,loyalty_sent,0.5031,0.5031
2819,500,450,175,loyalty_sent,-0.4964,0.4964
2820,500,450,200,loyalty_sent,-0.4991,0.4991
2821,500,450,225,loyalty_sent,0.506,0.506
2822,500,450,250,loyalty_sent,0.5083,0.5083
2823,500,450,275,loyalty_sent,0.5132,0.5132
2824,500,450,300,loyalty_sent,-0.5138,0.5138
2825,500,450,325,loyalty_sent,-0.5072,0.5072
2826,500,450,350,loyalty_sent,-0.5031,0.5031
2827,500,450,375,loyalty_sent,-0.5043,0.5043
2828,500,450,400,loyalty_sent,-0.5053,0.5053
2829,500,450,425,loyalty_sent,-0.5066,0.5066
2830,500,450,450,loyalty_sent,-0.4782,0.4782
2831,500,475,25,loyalty_sent,0.0663,0.0663
2832,500,475,50,loyalty_sent,0.1298,0.1298
2833,500,475,75,loyalty_sent,0.3004,0.3004
2834,500,475,100,loyalty_sent,0.466,0.466
2835,500,475,125,loyalty_sent,0.5018,0.5018
2836,500,475,150,loyalty_sent,0.5088,0.5088
2837,500,475,175,loyalty_sent,0.5028,0.5028
2838,500,475,200,loyalty_sent,-0.5027,0.5027
2839,500,475,225,loyalty_sent,0.4986,0.4986
2840,500,475,250,loyalty_sent,0.5084,0.5084
2841,500,475,275,loyalty_sent,0.5135,0.5135
2842,500,475,300,loyalty_sent,-0.5094,0.5094
2843,500,475,325,loyalty_sent,-0.5057,0.5057
2844,500,475,350,loyalty_sent,-0.5027,0.5027
2845,500,475,375,loyalty_sent,-0.5008,0.5008
2846,500,475,400,loyalty_sent,-0.5016,0.5016
2847,500,475,425,loyalty_sent,-0.5043,0.5043
2848,500,475,450,loyalty_sent,-0.5031,0.5031
2849,500,475,475,loyalty_sent,-0.4926,0.4926
2850,500,500,25,loyalty_sent,0.0556,0.0556
2851,500,500,50,loyalty_sent,0.1214,0.1214
2852,500,500,75,loyalty_sent,-0.2921,0.2921
2853,500,500,100,loyalty_sent,0.4547,0.4547
2854,500,500,125,loyalty_sent,0.4953,0.4953
2855,500,500,150,loyalty_sent,0.5029,0.5029
2856,500,500,175,loyalty_sent,0.5037,0.5037
2857,500,500,200,loyalty_sent,0.4971,0.4971
2858,500,500,225,loyalty_sent,0.4937,0.4937
2859,500,500,250,loyalty_sent,0.5005,0.5005
2860,500,500,275,loyalty_sent,0.5061,0.5061
2861,500,500,300,loyalty_sent,0.5034,0.5034
2862,500,500,325,loyalty_sent,0.5055,0.5055
2863,500,500,350,loyalty_sent,-0.5004,0.5004
2864,500,500,375,loyalty_sent,-0.4982,0.4982
2865,500,500,400,loyalty_sent,-0.4923,0.4923
2866,500,500,425,loyalty_sent,-0.5005,0.5005
2867,500,500,450,loyalty_sent,-0.4999,0.4999
2868,500,500,475,loyalty_sent,-0.4994,0.4994
2869,500,500,500,loyalty_sent,-0.4856,0.4856
